day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_revenue,effective_fee_rate
2025-03-15,PJ,link,credit,D1Anticipation,6,>80000,107724.66,15070.679934,0.1399
2025-03-15,PJ,pos,credit,D1Anticipation,6,>80000,606378.04,38141.178716,0.0629
2025-03-15,PJ,pos,credit,D1Anticipation,7,>80000,112614.77,7669.065836999999,0.0681
2025-03-15,PJ,link,credit,D1Anticipation,7,40001-80000,73278.56,10984.456144,0.1499
2025-03-15,PJ,link,credit,D0/Nitro,7,<=20000,679.99,85.610741,0.1259
2025-03-15,PJ,tap,credit,D0/Nitro,7,<=20000,2934.0,454.4766,0.1549
2025-03-15,PJ,link,credit,D1Anticipation,7,<=20000,8667.75,1299.295725,0.1499
2025-03-15,PF,pos,credit,D1Anticipation,7,<=20000,831.88,76.200208,0.0916
2025-03-15,PF,link,credit,D0/Nitro,7,>80000,157903.49,19880.049391,0.1259
2025-03-15,PJ,tap,credit,D1Anticipation,7,<=20000,4654.65,426.36594,0.09160000000000001
2025-03-15,PJ,pos,credit,D0/Nitro,7,40001-80000,41229.25,6386.410825000001,0.1549
2025-03-15,PJ,link,credit,D0/Nitro,7,<=20000,769.14,96.834726,0.1259
2025-03-15,PJ,pos,credit,D0/Nitro,7,<=20000,3156.0,488.8644000000001,0.15490000000000004
2025-03-15,PJ,tap,credit,D1Anticipation,7,>80000,122382.49,8334.247569,0.0681
2025-03-15,PJ,tap,credit,D1Anticipation,7,<=20000,9762.53,894.2477480000001,0.0916
2025-03-15,PJ,tap,credit,D0/Nitro,7,40001-80000,42038.62,6511.782238000001,0.1549
2025-03-15,PF,link,credit,D1Anticipation,7,40001-80000,60937.82,9134.579218,0.1499
2025-03-15,PJ,tap,credit,D1Anticipation,7,<=20000,4378.36,401.057776,0.0916
2025-03-15,PJ,pos,credit,D0/Nitro,7,<=20000,347.0,53.7503,0.1549
2025-03-15,PF,tap,credit,D1Anticipation,7,>80000,464196.64,31611.791184,0.06810000000000001
2025-03-15,PF,pos,credit,D0/Nitro,7,<=20000,3549.88,549.8764120000001,0.1549
2025-03-15,PF,pos,credit,D1Anticipation,7,<=20000,3955.61,362.333876,0.09159999999999999
2025-03-15,PJ,link,credit,D1Anticipation,7,<=20000,6366.92,954.401308,0.1499
2025-03-15,PJ,pos,credit,D0/Nitro,7,<=20000,429.92,66.59460800000001,0.1549
2025-03-15,PJ,pos,credit,D1Anticipation,7,>80000,84785.1,5773.86531,0.0681
2025-03-15,PJ,link,credit,D0/Nitro,7,20001-40000,21995.06,2769.1780540000004,0.1259
2025-03-15,PJ,pos,credit,D1Anticipation,7,>80000,106429.9,7247.876189999999,0.0681
2025-03-15,PJ,link,credit,D1Anticipation,7,<=20000,10073.84,1510.068616,0.1499
2025-03-15,PF,tap,credit,D0/Nitro,7,>80000,422984.96,65520.37030400001,0.1549
2025-03-15,PJ,pos,credit,D1Anticipation,7,>80000,427428.45,29107.877445,0.0681
2025-03-15,PF,tap,credit,D1Anticipation,8,>80000,580469.78,42316.246962000005,0.0729
2025-03-15,PF,link,credit,D1Anticipation,8,>80000,86256.11,13447.327549,0.15589999999999998
2025-03-15,PJ,link,credit,D0/Nitro,8,40001-80000,53096.81,7125.591902,0.1342
2025-03-15,PJ,pos,credit,D0/Nitro,8,<=20000,3887.26,625.460134,0.1609
2025-03-15,PF,tap,credit,D0/Nitro,8,>80000,629825.74,101338.96156599998,0.1609
2025-03-15,PJ,pos,credit,D0/Nitro,8,<=20000,7270.0,1169.743,0.1609
2025-03-15,PF,link,credit,D0/Nitro,8,<=20000,1000.0,134.20000000000002,0.1342
2025-03-15,PJ,pos,credit,D0/Nitro,8,>80000,90313.28,14531.406752,0.16090000000000002
2025-03-15,PJ,tap,credit,D1Anticipation,8,>80000,228291.01,16642.414629000003,0.0729
2025-03-15,PJ,tap,credit,D0/Nitro,8,<=20000,3000.0,482.7,0.1609
2025-03-15,PJ,tap,credit,D1Anticipation,8,20001-40000,22028.99,1788.753988,0.0812
2025-03-15,PJ,pos,credit,D1Anticipation,8,>80000,995906.63,72601.59332700001,0.0729
2025-03-15,PJ,link,credit,D1Anticipation,8,<=20000,13917.6,2169.7538400000003,0.1559
2025-03-15,PJ,pos,credit,D1Anticipation,8,>80000,189516.88,13815.780552000002,0.0729
2025-03-15,PF,link,credit,D0/Nitro,8,>80000,199701.59,26799.953378,0.13419999999999999
2025-03-15,PJ,pos,credit,D1Anticipation,8,>80000,231997.05,16912.584945000002,0.07290000000000002
2025-03-15,PJ,tap,credit,D1Anticipation,8,<=20000,2300.83,226.861838,0.09860000000000001
2025-03-15,PJ,pos,credit,D1Anticipation,8,>80000,229140.43,16704.337347,0.0729
2025-03-15,PJ,tap,credit,D0/Nitro,8,>80000,80939.71,13023.199339,0.1609
2025-03-15,PJ,pos,credit,D0/Nitro,8,<=20000,9550.0,1536.5949999999998,0.1609
2025-03-15,PJ,link,credit,D1Anticipation,8,<=20000,16837.04,2624.894536,0.15589999999999998
2025-03-15,PJ,tap,credit,D1Anticipation,8,20001-40000,28325.04,2299.993248,0.08120000000000001
2025-03-15,PJ,link,credit,D1Anticipation,8,>80000,111599.65,17398.385435,0.1559
2025-03-15,PF,tap,credit,D1Anticipation,8,<=20000,232.0,22.8752,0.0986
2025-03-15,PJ,link,credit,D1Anticipation,8,<=20000,8282.16,1291.188744,0.1559
2025-03-15,PF,tap,credit,D1Anticipation,8,<=20000,6347.15,625.82899,0.09860000000000001
2025-03-15,PJ,link,credit,D0/Nitro,8,<=20000,1000.0,134.20000000000002,0.1342
2025-03-15,PF,pos,credit,D1Anticipation,8,<=20000,15473.2,1525.65752,0.0986
2025-03-15,PJ,pos,credit,D1Anticipation,9,>80000,200091.61,15627.154741,0.0781
2025-03-15,PF,tap,credit,D0/Nitro,9,>80000,204391.31,34112.909639,0.1669
2025-03-15,PJ,pos,credit,D1Anticipation,9,20001-40000,35692.12,3105.21444,0.087
2025-03-15,PJ,tap,credit,D1Anticipation,9,<=20000,1189.32,125.47326,0.1055
2025-03-15,PJ,tap,credit,D1Anticipation,9,<=20000,3200.0,337.6,0.10550000000000001
2025-03-15,PJ,pos,credit,D0/Nitro,9,<=20000,14976.2,2499.52778,0.1669
2025-03-15,PF,tap,credit,D1Anticipation,9,>80000,284497.3,22219.23913,0.0781
2025-03-15,PJ,tap,credit,D0/Nitro,9,20001-40000,29464.3,4917.59167,0.1669
2025-03-15,PF,tap,credit,D0/Nitro,9,<=20000,240.07,40.067683,0.16690000000000002
2025-03-15,PJ,pos,credit,D1Anticipation,9,40001-80000,65200.45,5385.55717,0.0826
2025-03-15,PJ,tap,credit,D0/Nitro,9,<=20000,1000.0,166.9,0.1669
2025-03-15,PF,pos,credit,D0/Nitro,9,<=20000,1500.43,250.421767,0.1669
2025-03-15,PJ,pos,credit,D0/Nitro,9,<=20000,4800.0,801.12,0.1669
2025-03-15,PJ,link,credit,D1Anticipation,9,>80000,92149.77,14919.047763,0.1619
2025-03-15,PJ,tap,credit,D1Anticipation,9,40001-80000,67912.75,5609.593150000001,0.0826
2025-03-15,PJ,pos,credit,D0/Nitro,9,<=20000,199.99,33.378331,0.16690000000000002
2025-03-15,PJ,link,credit,D0/Nitro,9,20001-40000,34020.19,4847.877075,0.1425
2025-03-15,PF,link,credit,D1Anticipation,9,20001-40000,30442.65,4928.665035,0.1619
2025-03-15,PJ,link,credit,D1Anticipation,9,<=20000,15259.27,2470.475813,0.1619
2025-03-15,PF,link,credit,D0/Nitro,9,40001-80000,62599.63,8920.447274999999,0.1425
2025-03-15,PJ,link,credit,D1Anticipation,9,<=20000,5892.11,953.9326089999998,0.1619
2025-03-15,PJ,pos,credit,D1Anticipation,9,40001-80000,59384.29,4905.1423540000005,0.0826
2025-03-15,PF,link,credit,D0/Nitro,10,>80000,753441.38,113468.271828,0.15059999999999998
2025-03-15,PF,tap,credit,D1Anticipation,10,>80000,3223415.95,267221.182255,0.08289999999999999
2025-03-15,PJ,tap,credit,D1Anticipation,10,>80000,213659.7,17712.38913,0.08289999999999999
2025-03-15,PF,pos,credit,D1Anticipation,10,20001-40000,22679.63,2102.401701,0.09269999999999999
2025-03-15,PJ,link,credit,D0/Nitro,10,<=20000,4046.8,609.4480800000001,0.1506
2025-03-15,PJ,pos,credit,D1Anticipation,10,>80000,5032096.73,417160.818917,0.0829
2025-03-15,PJ,link,credit,D1Anticipation,10,>80000,113684.49,19201.310361,0.1689
2025-03-15,PJ,pos,credit,D0/Nitro,10,<=20000,5764.73,1002.486547,0.1739
2025-03-15,PJ,tap,credit,D1Anticipation,10,40001-80000,67273.71,5913.359109000001,0.0879
2025-03-15,PF,tap,credit,D1Anticipation,10,<=20000,7100.0,797.3299999999999,0.11229999999999998
2025-03-15,PJ,link,credit,D0/Nitro,10,>80000,284435.93,42836.051058000005,0.1506
2025-03-15,PF,link,credit,D1Anticipation,10,>80000,476901.04,80548.585656,0.1689
2025-03-15,PJ,link,credit,D1Anticipation,10,>80000,93121.56,15728.231484,0.1689
2025-03-15,PJ,tap,credit,D0/Nitro,10,<=20000,2900.0,504.31,0.1739
2025-03-15,PJ,tap,credit,D0/Nitro,10,<=20000,2600.0,452.14,0.1739
2025-03-15,PJ,pos,credit,D0/Nitro,10,20001-40000,25034.66,4353.527374,0.1739
2025-03-15,PJ,pos,credit,D0/Nitro,10,>80000,372206.29,64726.67383099999,0.1739
2025-03-15,PF,tap,credit,D1Anticipation,10,<=20000,18330.99,2058.570177,0.1123
2025-03-15,PJ,pos,credit,D0/Nitro,10,40001-80000,40390.9,7023.977510000001,0.1739
2025-03-15,PF,pos,credit,D0/Nitro,10,<=20000,7384.35,1284.138465,0.1739
2025-03-15,PJ,pos,credit,D1Anticipation,10,>80000,1529885.99,126827.548571,0.0829
2025-03-15,PF,pos,credit,D1Anticipation,10,<=20000,2688.3,301.89609,0.1123
2025-03-15,PJ,tap,credit,D1Anticipation,10,>80000,159870.31,13253.248699,0.0829
2025-03-15,PJ,link,credit,D1Anticipation,10,>80000,735995.4,124309.62306,0.1689
2025-03-15,PF,tap,credit,D0/Nitro,10,<=20000,12710.33,2210.326387,0.1739
2025-03-15,PF,tap,credit,D0/Nitro,10,>80000,2268207.08,394441.211212,0.1739
2025-03-15,PJ,pos,credit,D1Anticipation,10,>80000,1701980.9,141094.21661,0.0829
2025-03-15,PF,tap,credit,D1Anticipation,10,40001-80000,65335.85,5743.021215000001,0.0879
2025-03-15,PJ,link,credit,D0/Nitro,10,20001-40000,25125.77,3783.9409620000006,0.1506
2025-03-15,PF,pos,credit,D1Anticipation,10,<=20000,900.0,101.07,0.1123
2025-03-15,PJ,link,credit,D0/Nitro,10,<=20000,3272.0,492.7632,0.15059999999999998
2025-03-15,PJ,pos,credit,D1Anticipation,10,>80000,1308020.62,108434.90939800002,0.0829
2025-03-15,PJ,tap,credit,D1Anticipation,10,>80000,1346772.66,111647.453514,0.0829
2025-03-15,PJ,tap,credit,D0/Nitro,10,>80000,278781.09,48480.03155100001,0.1739
2025-03-15,PJ,link,credit,D1Anticipation,10,>80000,230000.32,38847.054048,0.1689
2025-03-15,PF,link,credit,D0/Nitro,11,<=20000,9620.97,1526.847939,0.1587
2025-03-15,PF,link,credit,D1Anticipation,11,<=20000,2854.02,510.584178,0.1789
2025-03-15,PJ,link,credit,D1Anticipation,11,<=20000,5475.28,979.527592,0.1789
2025-03-15,PJ,tap,credit,D1Anticipation,11,20001-40000,21800.0,2147.3,0.0985
2025-03-15,PF,tap,credit,D1Anticipation,11,40001-80000,72739.66,6779.336312,0.0932
2025-03-15,PJ,pos,credit,D1Anticipation,11,<=20000,8079.0,962.2089,0.1191
2025-03-15,PJ,link,credit,D0/Nitro,11,<=20000,3608.83,572.721321,0.1587
2025-03-15,PJ,pos,credit,D0/Nitro,11,<=20000,6593.78,1212.596142,0.18390000000000004
2025-03-15,PJ,pos,credit,D1Anticipation,11,40001-80000,53821.14,5016.130248,0.0932
2025-03-15,PJ,pos,credit,D1Anticipation,11,<=20000,15382.0,1831.9962,0.1191
2025-03-15,PF,tap,credit,D0/Nitro,11,40001-80000,59723.84,10983.214176,0.1839
2025-03-15,PJ,pos,credit,D1Anticipation,11,20001-40000,20827.95,2051.5530750000003,0.0985
2025-03-15,PJ,tap,credit,D1Anticipation,11,<=20000,552.86,65.845626,0.11909999999999998
2025-03-15,PJ,tap,credit,D0/Nitro,11,<=20000,2097.8,385.78542,0.18389999999999998
2025-03-15,PJ,tap,credit,D1Anticipation,11,20001-40000,24830.96,2445.84956,0.0985
2025-03-15,PJ,pos,credit,D1Anticipation,12,>80000,1846205.4,171327.86112,0.0928
2025-03-15,PJ,pos,credit,D0/Nitro,12,20001-40000,39150.38,7356.356402,0.1879
2025-03-15,PJ,pos,credit,D0/Nitro,12,<=20000,4606.8,865.6177200000001,0.1879
2025-03-15,PF,tap,credit,D1Anticipation,12,<=20000,10360.79,1302.351303,0.12569999999999998
2025-03-15,PF,pos,credit,D1Anticipation,12,<=20000,9560.8,1201.79256,0.1257
2025-03-15,PJ,pos,credit,D1Anticipation,12,>80000,1002044.71,92989.749088,0.0928
2025-03-15,PF,link,credit,D1Anticipation,12,>80000,379653.21,69438.572109,0.18289999999999998
2025-03-15,PJ,link,credit,D1Anticipation,12,>80000,97078.66,17755.686914,0.1829
2025-03-15,PF,tap,credit,D0/Nitro,12,<=20000,2462.75,462.7507250000001,0.18790000000000004
2025-03-15,PJ,link,credit,D0/Nitro,12,<=20000,4801.5,799.9299,0.1666
2025-03-15,PJ,link,credit,D0/Nitro,12,<=20000,8041.8,1339.76388,0.1666
2025-03-15,PF,pos,credit,D0/Nitro,12,<=20000,456.17,85.71434300000001,0.1879
2025-03-15,PJ,link,credit,D1Anticipation,12,>80000,526284.24,96257.387496,0.1829
2025-03-15,PJ,link,credit,D0/Nitro,12,>80000,191793.87,31952.858742,0.1666
2025-03-15,PJ,pos,credit,D1Anticipation,12,>80000,1081471.91,100360.593248,0.09280000000000001
2025-03-15,PJ,link,credit,D0/Nitro,12,<=20000,7244.94,1207.0070039999998,0.1666
2025-03-15,PJ,tap,credit,D0/Nitro,12,<=20000,6156.88,1156.877752,0.1879
2025-03-15,PJ,link,credit,D1Anticipation,12,>80000,119060.3,21776.12887,0.1829
2025-03-15,PJ,tap,credit,D1Anticipation,12,>80000,168430.11,15630.314207999998,0.0928
2025-03-15,PJ,tap,credit,D1Anticipation,12,>80000,118428.7,10990.18336,0.09280000000000001
2025-03-15,PF,tap,credit,D1Anticipation,12,<=20000,1755.0,220.6035,0.1257
2025-03-15,PJ,tap,credit,D1Anticipation,12,>80000,107929.52,10015.859456,0.0928
2025-03-15,PJ,tap,credit,D1Anticipation,12,>80000,1275024.63,118322.28566399998,0.0928
2025-03-15,PJ,tap,credit,D0/Nitro,12,>80000,185986.4,34946.84456,0.18789999999999998
2025-03-15,PJ,link,credit,D1Anticipation,12,>80000,85290.01,15599.542829,0.1829
2025-03-15,PF,pos,credit,D0/Nitro,12,<=20000,2600.0,488.54,0.1879
2025-03-15,PJ,pos,credit,D0/Nitro,12,>80000,138249.41,25977.064139,0.18789999999999998
2025-03-15,PF,link,credit,D0/Nitro,12,>80000,672817.69,112091.427154,0.16660000000000003
2025-03-15,PF,tap,credit,D0/Nitro,12,>80000,1905480.35,358039.75776500005,0.1879
2025-03-15,PF,tap,credit,D1Anticipation,12,>80000,2467731.8,229005.51103999995,0.0928
2025-03-15,PF,tap,credit,D1Anticipation,12,<=20000,3085.2,387.80964,0.1257
2025-03-15,PJ,pos,credit,D1Anticipation,12,>80000,2734549.65,253766.20752,0.09280000000000001
2025-03-16,PJ,pix,Pix,Pix,1,>80000,1510780.56,0.0,0.0
2025-03-16,PJ,link,credit,D0/Nitro,1,<=20000,10436.06,438.31452,0.042
2025-03-16,PJ,pos,credit,D0/Nitro,1,40001-80000,67284.22,4030.324778,0.0599
2025-03-16,PJ,tap,debit,D0/Nitro,1,<=20000,2878.31,80.304849,0.0279
2025-03-16,PJ,pos,debit,D0/Nitro,1,40001-80000,76639.69,2138.247351,0.027899999999999998
2025-03-16,PJ,pos,credit,D0/Nitro,1,20001-40000,22664.04,1357.575996,0.0599
2025-03-16,PJ,tap,debit,D0/Nitro,1,<=20000,1570.01,43.803279,0.0279
2025-03-16,PJ,tap,credit,D0/Nitro,1,<=20000,4524.65,271.026535,0.05990000000000001
2025-03-16,PJ,pix,Pix,Pix,1,>80000,508352.3,0.0,0.0
2025-03-16,PF,pos,credit,D0/Nitro,1,<=20000,271.77,16.279023,0.0599
2025-03-16,PJ,pos,credit,D1Anticipation,1,>80000,979960.19,29202.813662,0.029800000000000004
2025-03-16,PF,pos,credit,D1Anticipation,1,<=20000,10.28,0.353632,0.0344
2025-03-16,PF,pos,debit,D0/Nitro,1,<=20000,442.85,12.355515,0.0279
2025-03-16,PJ,pos,debit,D0/Nitro,1,>80000,1940380.1,54136.604790000005,0.0279
2025-03-16,PJ,pos,credit,D1Anticipation,1,>80000,6267842.37,186781.702626,0.0298
2025-03-16,PJ,pos,debit,D1Anticipation,1,>80000,2154586.04,20253.108776,0.0094
2025-03-16,PJ,bank_slip,BankSlip,BankSlip,1,20001-40000,36108.53,0.0,0.0
2025-03-16,PJ,tap,debit,D0/Nitro,1,<=20000,4415.18,123.183522,0.027899999999999998
2025-03-16,PJ,tap,debit,D1Anticipation,1,<=20000,3228.63,50.689491,0.0157
2025-03-16,PJ,pix,Pix,Pix,1,>80000,925706.86,0.0,0.0
2025-03-16,PF,pix,Pix,Pix,1,<=20000,1351.9,0.0,0.0
2025-03-16,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,212.5,0.0,0.0
2025-03-16,PJ,link,credit,D1Anticipation,1,>80000,416740.69,22879.063881,0.0549
2025-03-16,PF,tap,credit,D1Anticipation,1,20001-40000,23166.64,736.699152,0.0318
2025-03-16,PF,link,credit,D0/Nitro,1,<=20000,242.55,10.1871,0.041999999999999996
2025-03-16,PF,pos,debit,D1Anticipation,1,<=20000,57.0,0.8948999999999999,0.0157
2025-03-16,PF,tap,debit,D1Anticipation,1,<=20000,428.75,6.731374999999999,0.0157
2025-03-16,PJ,link,credit,D0/Nitro,1,>80000,206358.17,8667.043140000002,0.042
2025-03-16,PJ,pos,credit,D1Anticipation,1,>80000,1737399.95,51774.51851,0.0298
2025-03-16,PJ,link,credit,D1Anticipation,1,>80000,83581.5,4588.62435,0.0549
2025-03-16,PF,tap,debit,D0/Nitro,1,<=20000,366.24,10.218096,0.027899999999999998
2025-03-16,PJ,tap,credit,D1Anticipation,1,>80000,103620.47,3087.890006,0.0298
2025-03-16,PF,tap,debit,D1Anticipation,1,<=20000,37.0,0.5809,0.0157
2025-03-16,PJ,tap,credit,D0/Nitro,1,<=20000,1538.05,92.129195,0.0599
2025-03-16,PF,pos,credit,D1Anticipation,1,<=20000,2729.0,93.8776,0.0344
2025-03-16,PF,pix,Pix,Pix,1,>80000,1950485.04,0.0,0.0
2025-03-16,PJ,link,credit,D0/Nitro,1,<=20000,2458.26,103.24692000000002,0.042
2025-03-16,PJ,pos,credit,D0/Nitro,1,>80000,89709.91,5373.623609,0.0599
2025-03-16,PJ,pos,debit,D0/Nitro,1,20001-40000,28127.73,784.763667,0.0279
2025-03-16,PF,pix,Pix,Pix,1,<=20000,4471.57,0.0,0.0
2025-03-16,PJ,pos,debit,D1Anticipation,1,>80000,1204203.73,11319.515062,0.0094
2025-03-16,PJ,tap,credit,D1Anticipation,1,>80000,1137807.19,33906.654262,0.029799999999999997
2025-03-16,PJ,tap,debit,D1Anticipation,1,20001-40000,21778.7,228.67635,0.0105
2025-03-16,PJ,tap,credit,D1Anticipation,1,>80000,261492.93,7792.489313999999,0.029799999999999997
2025-03-16,PJ,link,credit,D1Anticipation,1,<=20000,10243.89,562.389561,0.0549
2025-03-16,PJ,tap,credit,D0/Nitro,1,>80000,632258.21,37872.266779,0.0599
2025-03-16,PJ,pix,Pix,Pix,1,>80000,10060905.6,0.0,0.0
2025-03-16,PJ,tap,credit,D1Anticipation,1,>80000,180492.26,5378.669348,0.0298
2025-03-16,PF,pos,debit,D1Anticipation,1,<=20000,1303.08,20.458356,0.0157
2025-03-16,PF,tap,debit,D0/Nitro,1,>80000,2547504.09,71075.364111,0.0279
2025-03-16,PF,link,credit,D0/Nitro,1,<=20000,125.46,5.26932,0.041999999999999996
2025-03-16,PJ,tap,credit,D0/Nitro,1,20001-40000,20176.21,1208.554979,0.0599
2025-03-16,PF,pos,debit,D0/Nitro,1,20001-40000,27631.54,770.919966,0.0279
2025-03-16,PJ,pos,debit,D1Anticipation,1,>80000,7871514.94,73992.24043600001,0.0094
2025-03-16,PJ,pos,debit,D0/Nitro,1,>80000,139270.25,3885.639975,0.0279
2025-03-16,PF,tap,credit,D0/Nitro,1,<=20000,5109.55,306.062045,0.0599
2025-03-16,PF,tap,credit,D0/Nitro,1,<=20000,4883.48,292.520452,0.0599
2025-03-16,PJ,tap,debit,D1Anticipation,1,>80000,194517.72,1828.466568,0.0094
2025-03-16,PF,tap,debit,D0/Nitro,1,<=20000,187.27,5.224833,0.0279
2025-03-16,PF,tap,credit,D1Anticipation,1,<=20000,4156.03,142.967432,0.0344
2025-03-16,PF,tap,debit,D1Anticipation,1,>80000,612827.63,5760.579722,0.0094
2025-03-16,PF,pos,debit,D1Anticipation,1,<=20000,46.0,0.7222,0.0157
2025-03-16,PF,bank_slip,BankSlip,BankSlip,1,40001-80000,57446.85,0.0,0.0
2025-03-16,PF,tap,debit,D0/Nitro,1,<=20000,115.57,3.224403,0.0279
2025-03-16,PF,tap,debit,D1Anticipation,1,<=20000,1507.8,23.67246,0.015700000000000002
2025-03-16,PF,link,credit,D0/Nitro,1,>80000,823966.02,34606.57284,0.042
2025-03-16,PF,link,credit,D1Anticipation,1,>80000,397800.92,21839.270508,0.054900000000000004
2025-03-16,PJ,pos,credit,D1Anticipation,1,>80000,928465.84,27668.282032,0.0298
2025-03-16,PJ,pos,debit,D1Anticipation,1,>80000,774847.65,7283.567910000001,0.0094
2025-03-16,PF,pix,Pix,Pix,1,<=20000,1099.56,0.0,0.0
2025-03-16,PJ,link,credit,D0/Nitro,1,<=20000,1102.24,46.29408,0.042
2025-03-16,PJ,tap,debit,D0/Nitro,1,>80000,242240.34,6758.505486,0.0279
2025-03-16,PF,pos,credit,D1Anticipation,1,40001-80000,56395.64,1736.985712,0.030799999999999998
2025-03-16,PF,tap,credit,D1Anticipation,1,>80000,3607520.86,107504.121628,0.0298
2025-03-16,PF,pos,debit,D1Anticipation,1,40001-80000,68942.42,682.5299580000001,0.0099
2025-03-16,PF,tap,credit,D1Anticipation,1,<=20000,3589.3,123.47192,0.0344
2025-03-16,PJ,bank_slip,BankSlip,BankSlip,1,<=20000,189.0,0.0,0.0
2025-03-16,PF,tap,credit,D0/Nitro,1,<=20000,130.53,7.818747,0.0599
2025-03-16,PF,tap,credit,D0/Nitro,1,>80000,6101327.66,365469.526834,0.0599
2025-03-16,PF,link,credit,D0/Nitro,1,<=20000,35.0,1.4700000000000002,0.042
2025-03-16,PJ,link,credit,D1Anticipation,1,<=20000,11362.61,623.807289,0.0549
2025-03-16,PJ,pos,credit,D0/Nitro,1,>80000,1202598.84,72035.67051600001,0.05990000000000001
2025-03-16,PJ,tap,debit,D1Anticipation,1,<=20000,2811.83,44.145731,0.0157
2025-03-16,PF,pos,credit,D0/Nitro,1,<=20000,13726.55,822.220345,0.0599
2025-03-16,PF,tap,credit,D0/Nitro,2,>80000,1532974.44,174605.788716,0.11390000000000002
2025-03-16,PJ,pos,credit,D1Anticipation,2,>80000,94749.14,4026.83845,0.0425
2025-03-16,PJ,pos,credit,D1Anticipation,2,>80000,210165.59,8932.037575,0.0425
2025-03-16,PF,tap,credit,D0/Nitro,2,<=20000,424.45,48.344855,0.11390000000000002
2025-03-16,PF,pos,credit,D1Anticipation,2,<=20000,955.0,53.1935,0.0557
2025-03-16,PJ,pos,credit,D0/Nitro,2,>80000,109003.14,12415.457646,0.1139
2025-03-16,PJ,link,credit,D0/Nitro,2,>80000,105927.13,6450.962217,0.0609
2025-03-16,PF,link,credit,D1Anticipation,2,<=20000,1021.46,111.236994,0.1089
2025-03-16,PF,tap,credit,D1Anticipation,2,>80000,1352351.03,57474.918775000006,0.0425
2025-03-16,PJ,link,credit,D0/Nitro,2,<=20000,1784.82,108.695538,0.0609
2025-03-16,PF,link,credit,D1Anticipation,2,>80000,370370.31,40333.326759,0.10890000000000001
2025-03-16,PJ,pos,credit,D1Anticipation,2,>80000,959235.71,40767.517675,0.0425
2025-03-16,PF,tap,credit,D1Anticipation,2,<=20000,8368.0,466.0976,0.0557
2025-03-16,PJ,pos,credit,D1Anticipation,2,40001-80000,58162.92,2553.352188,0.0439
2025-03-16,PJ,tap,credit,D0/Nitro,2,<=20000,1467.12,167.104968,0.11390000000000002
2025-03-16,PF,link,credit,D1Anticipation,2,<=20000,274.0,29.8386,0.1089
2025-03-16,PJ,tap,credit,D1Anticipation,2,>80000,97414.03,4140.096275,0.042499999999999996
2025-03-16,PJ,tap,credit,D0/Nitro,2,>80000,155153.76,17672.013264,0.1139
2025-03-16,PF,link,credit,D0/Nitro,2,>80000,485614.16,29573.902344,0.0609
2025-03-16,PF,pos,credit,D0/Nitro,2,<=20000,1967.5,224.09825,0.1139
2025-03-16,PJ,tap,credit,D1Anticipation,2,40001-80000,46948.6,2061.04354,0.0439
2025-03-16,PJ,pos,credit,D0/Nitro,2,<=20000,4052.64,461.595696,0.1139
2025-03-16,PJ,tap,credit,D1Anticipation,2,<=20000,3939.92,219.453544,0.0557
2025-03-16,PF,tap,credit,D1Anticipation,2,<=20000,2282.12,127.114084,0.055700000000000006
2025-03-16,PJ,tap,credit,D0/Nitro,2,<=20000,110.54,12.590506,0.11389999999999999
2025-03-16,PF,link,credit,D0/Nitro,2,<=20000,486.57,29.632113,0.0609
2025-03-16,PJ,link,credit,D1Anticipation,2,20001-40000,26910.48,2930.551272,0.10890000000000001
2025-03-16,PJ,tap,credit,D1Anticipation,2,>80000,412716.67,17540.458475,0.0425
2025-03-16,PJ,link,credit,D1Anticipation,2,<=20000,7225.9,786.9005099999999,0.1089
2025-03-16,PF,tap,credit,D1Anticipation,2,<=20000,785.0,43.7245,0.0557
2025-03-16,PJ,pos,credit,D0/Nitro,2,<=20000,217.27,24.747053,0.1139
2025-03-16,PJ,link,credit,D1Anticipation,2,20001-40000,24591.01,2677.960989,0.10890000000000001
2025-03-16,PJ,pos,credit,D0/Nitro,2,<=20000,3206.04,365.167956,0.1139
2025-03-16,PF,pos,credit,D1Anticipation,2,20001-40000,20868.59,945.347127,0.0453
2025-03-16,PJ,link,credit,D1Anticipation,2,>80000,299699.72,32637.299508,0.10890000000000001
2025-03-16,PF,link,credit,D0/Nitro,3,<=20000,250.0,17.525,0.0701
2025-03-16,PJ,tap,credit,D1Anticipation,3,<=20000,11023.25,694.46475,0.063
